time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2022-01-05-20:00;2022-01-06-00:00;2022-01-05T20:00:00.4320490Z;2022-01-05T23:59:59.3506100Z;1.8959;1.9114;1.6391;1.8015;12335660.076744;48593;
2022-01-06-00:00;2022-01-06-04:00;2022-01-06T00:00:03.0900510Z;2022-01-06T03:59:56.2520600Z;1.8034;1.818;1.7337;1.7337;2587945.013882;16773;
2022-01-06-04:00;2022-01-06-08:00;2022-01-06T04:00:02.5260420Z;2022-01-06T07:59:59.9119870Z;1.7365;1.7842;1.7181;1.7411;3697204.476272;17220;
2022-01-06-08:00;2022-01-06-12:00;2022-01-06T08:00:00.0239540Z;2022-01-06T11:59:59.7918600Z;1.741;1.7506;1.658;1.6967;7602074.832859;25958;
2022-01-06-12:00;2022-01-06-16:00;2022-01-06T12:00:00.1537760Z;2022-01-06T15:59:56.0983780Z;1.6968;1.7714;1.6743;1.7375;6408922.97749;24512;
2022-01-06-16:00;2022-01-06-20:00;2022-01-06T16:00:01.5057370Z;2022-01-06T19:59:57.3037890Z;1.7379;1.7984;1.7304;1.79;3626580.453908;17096;
2022-01-06-20:00;2022-01-07-00:00;2022-01-06T20:00:06.9348340Z;2022-01-06T23:59:51.9046670Z;1.7903;2.0876;1.7481;1.8397;21158600.546395;66954;
2022-01-07-00:00;2022-01-07-04:00;2022-01-07T00:00:02.8517450Z;2022-01-07T03:59:59.5817570Z;1.8394;1.866;1.69;1.7182;8430273.587883;31480;
2022-01-07-04:00;2022-01-07-08:00;2022-01-07T04:00:01.6876310Z;2022-01-07T07:59:57.1724300Z;1.7186;1.7908;1.655;1.7328;6441312.853932;25292;
2022-01-07-08:00;2022-01-07-12:00;2022-01-07T08:00:00.9890660Z;2022-01-07T11:59:51.5911350Z;1.7328;1.8199;1.7194;1.7547;4680411.580724;17497;
2022-01-07-12:00;2022-01-07-16:00;2022-01-07T12:00:00.9443100Z;2022-01-07T15:59:59.8407250Z;1.7542;1.7757;1.655;1.6969;4822385.417584;20511;
2022-01-07-16:00;2022-01-07-20:00;2022-01-07T16:00:00.0966570Z;2022-01-07T19:59:59.5779140Z;1.6979;1.7661;1.6616;1.7091;4920611.87034;18175;
2022-01-07-20:00;2022-01-08-00:00;2022-01-07T20:00:02.6926100Z;2022-01-07T23:59:58.1501080Z;1.7096;1.721;1.6492;1.675;3949233.755999;14384;
2022-01-08-00:00;2022-01-08-04:00;2022-01-08T00:00:03.3020640Z;2022-01-08T03:59:54.2372030Z;1.6745;1.7377;1.6598;1.6881;3915611.448179;12326;
2022-01-08-04:00;2022-01-08-08:00;2022-01-08T04:00:03.3907780Z;2022-01-08T07:59:59.6071370Z;1.6891;1.7087;1.6795;1.7009;1755930.810852;7359;
2022-01-08-08:00;2022-01-08-12:00;2022-01-08T08:00:00.0159810Z;2022-01-08T11:59:59.1001890Z;1.7011;1.7178;1.6818;1.6933;1109403.507247;5483;
