time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2021-01-18-16:00;2021-01-19-00:00;2021-01-18T16:00:00.1138630Z;2021-01-18T23:59:59.1852530Z;36435.1;36781.86;35425.0;36624.23;5172.34083046;66846;
2021-01-19-00:00;2021-01-19-08:00;2021-01-19T00:00:00.2586800Z;2021-01-19T07:59:59.9953040Z;36624.23;37329.56;36200.0;37223.61;6576.80773114;70267;
2021-01-19-08:00;2021-01-19-16:00;2021-01-19T08:00:00.1921520Z;2021-01-19T15:59:59.9161580Z;37223.61;37550.0;36651.25;37349.0;4510.62096697;50064;
2021-01-19-16:00;2021-01-20-00:00;2021-01-19T16:00:00.2007460Z;2021-01-19T23:59:59.9224930Z;37349.0;37857.0;35895.11;35917.28;7817.35040793;89856;
2021-01-20-00:00;2021-01-20-08:00;2021-01-20T00:00:00.2675890Z;2021-01-20T07:59:59.9503000Z;35921.91;36415.34;34780.0;35700.72;7722.53960788;83697;
2021-01-20-08:00;2021-01-20-16:00;2021-01-20T08:00:00.1912090Z;2021-01-20T15:59:59.9844210Z;35698.03;35951.71;34000.0;34201.52;8620.14639186;93302;
2021-01-20-16:00;2021-01-21-00:00;2021-01-20T16:00:00.2771800Z;2021-01-20T23:59:59.7327470Z;34190.39;35679.45;33387.01;35503.09;9103.022008;103749;
2021-01-21-00:00;2021-01-21-08:00;2021-01-21T00:00:00.1983880Z;2021-01-21T07:59:59.1990560Z;35498.85;35628.24;33932.82;34599.87;5396.88584072;71165;
2021-01-21-08:00;2021-01-21-16:00;2021-01-21T08:00:00.1269310Z;2021-01-21T15:59:59.9200580Z;34600.48;34643.3;30800.0;31358.63;22542.54988836;201242;
2021-01-21-16:00;2021-01-22-00:00;2021-01-21T16:00:00.0882660Z;2021-01-21T23:59:59.5326060Z;31350.88;32749.0;30011.0;30855.95;22553.1548093;203013;
2021-01-22-00:00;2021-01-22-08:00;2021-01-22T00:00:00.1329000Z;2021-01-22T07:59:59.2338340Z;30855.9;32059.0;28732.0;30816.24;26958.11962427;236183;
2021-01-22-08:00;2021-01-22-16:00;2021-01-22T08:00:00.1886330Z;2021-01-22T15:59:59.8831220Z;30810.51;32800.0;30450.26;32506.51;9953.26093353;103798;
2021-01-22-16:00;2021-01-23-00:00;2021-01-22T16:00:00.0566090Z;2021-01-22T23:59:59.9052290Z;32512.43;33867.0;32000.0;32984.93;11241.35312144;106760;
2021-01-23-00:00;2021-01-23-08:00;2021-01-23T00:00:00.1517610Z;2021-01-23T07:59:59.6273260Z;32982.66;33488.79;32074.01;32971.18;5870.46031387;63724;
2021-01-23-08:00;2021-01-23-16:00;2021-01-23T08:00:00.1440280Z;2021-01-23T15:59:59.1768480Z;32969.9;33128.71;31432.19;31899.99;5141.3691672;53825;
2021-01-23-16:00;2021-01-24-00:00;2021-01-23T16:00:00.1293090Z;2021-01-23T23:59:59.9758110Z;31897.78;32537.25;31656.67;32112.01;5170.47428816;61152;
2021-01-24-00:00;2021-01-24-08:00;2021-01-24T00:00:00.0502690Z;2021-01-24T07:59:59.1910470Z;32110.0;33086.53;31676.38;32802.41;4066.22199327;51725;
2021-01-24-08:00;2021-01-24-16:00;2021-01-24T08:00:00.2284480Z;2021-01-24T15:59:59.1899920Z;32800.03;33024.28;31911.29;31991.0;2826.72340094;32818;
2021-01-24-16:00;2021-01-25-00:00;2021-01-24T16:00:00.1990700Z;2021-01-24T23:59:59.3301240Z;31991.0;32394.02;30931.21;32288.56;6785.42991188;81120;
2021-01-25-00:00;2021-01-25-08:00;2021-01-25T00:00:00.2056340Z;2021-01-25T07:59:58.7501590Z;32293.18;33793.43;32210.17;33376.25;6969.62104584;68256;
2021-01-25-08:00;2021-01-25-16:00;2021-01-25T08:00:00.2553550Z;2021-01-25T15:59:58.7323910Z;33375.89;34888.0;32789.0;34450.85;5858.77915495;56495;
2021-01-25-16:00;2021-01-26-00:00;2021-01-25T16:00:00.0274710Z;2021-01-25T23:59:59.9907650Z;34460.3;34618.34;31920.8;32261.87;10250.36499913;93739;
2021-01-26-00:00;2021-01-26-08:00;2021-01-26T00:00:00.0227780Z;2021-01-26T07:59:59.9411760Z;32260.52;32845.16;31116.3;31667.79;8278.65761922;82625;
2021-01-26-08:00;2021-01-26-16:00;2021-01-26T08:00:00.1395510Z;2021-01-26T15:59:59.1964380Z;31667.79;32479.62;30830.0;31772.62;6423.30776616;66631;
2021-01-26-16:00;2021-01-27-00:00;2021-01-26T16:00:00.2260100Z;2021-01-26T23:59:59.6467470Z;31772.62;32960.37;31343.15;32510.82;8959.503106;87729;
2021-01-27-00:00;2021-01-27-08:00;2021-01-27T00:00:00.4149120Z;2021-01-27T07:59:59.9772500Z;32510.82;32584.62;31409.01;31811.86;6484.78140665;70829;
2021-01-27-08:00;2021-01-27-16:00;2021-01-27T08:00:00.2516350Z;2021-01-27T15:59:59.9887170Z;31811.51;31811.51;29156.0;30398.01;17528.988416;138043;
2021-01-27-16:00;2021-01-28-00:00;2021-01-27T16:00:00.1343550Z;2021-01-27T23:59:59.7862190Z;30398.02;31880.0;29513.72;30407.13;22367.40921629;165304;
2021-01-28-00:00;2021-01-28-08:00;2021-01-28T00:00:00.0985400Z;2021-01-28T07:59:59.9112090Z;30414.11;31935.25;29902.14;31192.28;12777.52052227;91626;
2021-01-28-08:00;2021-01-28-16:00;2021-01-28T08:00:00.1936290Z;2021-01-28T15:59:59.9585080Z;31192.33;32281.69;30853.39;31992.77;6388.57094855;63081;
2021-01-28-16:00;2021-01-29-00:00;2021-01-28T16:00:00.1996470Z;2021-01-28T23:59:59.8818100Z;31995.52;34000.0;31700.01;33488.99;16840.74323846;133996;
2021-01-29-00:00;2021-01-29-08:00;2021-01-29T00:00:00.1311880Z;2021-01-29T07:59:59.4140870Z;33487.92;34433.04;31990.0;32322.73;20813.28729994;178363;
2021-01-29-08:00;2021-01-29-16:00;2021-01-29T08:00:00.0096980Z;2021-01-29T15:59:59.9676780Z;32322.73;38664.33;32058.57;37178.27;33571.50460787;257396;
2021-01-29-16:00;2021-01-30-00:00;2021-01-29T16:00:00.1706100Z;2021-01-29T23:59:59.8720750Z;37179.31;37550.0;33500.66;34262.11;20214.0582506;198123;
2021-01-30-00:00;2021-01-30-08:00;2021-01-30T00:00:00.0882070Z;2021-01-30T07:59:59.9515480Z;34262.11;34900.0;32852.86;34051.88;9662.49769999;108370;
2021-01-30-08:00;2021-01-30-16:00;2021-01-30T08:00:00.0136320Z;2021-01-30T15:59:59.7370210Z;34045.17;34539.45;33464.74;34245.82;7104.97688611;72082;
2021-01-30-16:00;2021-01-31-00:00;2021-01-30T16:00:00.1171840Z;2021-01-30T23:59:59.3049820Z;34255.7;34814.59;33550.0;34315.63;4607.89067893;87201;
2021-01-31-00:00;2021-01-31-08:00;2021-01-31T00:00:00.1717620Z;2021-01-31T07:59:55.5753640Z;34315.63;34387.75;33416.21;33617.53;4665.07564488;72726;
2021-01-31-08:00;2021-01-31-16:00;2021-01-31T08:00:00.0971530Z;2021-01-31T15:59:59.8740690Z;33617.57;34232.4;32555.0;32909.59;4859.97991319;52153;
2021-01-31-16:00;2021-02-01-00:00;2021-01-31T16:00:00.1644200Z;2021-01-31T23:59:59.9468460Z;32906.48;33281.97;32200.0;33137.74;6997.24161792;96545;
2021-02-01-00:00;2021-02-01-08:00;2021-02-01T00:00:00.1225580Z;2021-02-01T07:59:59.3943140Z;33137.75;34460.9;32333.0;33830.38;8760.5081989;90400;
2021-02-01-08:00;2021-02-01-16:00;2021-02-01T08:00:00.2006600Z;2021-02-01T15:59:59.9813460Z;33832.69;34728.57;33144.44;33150.0;7594.09836612;89693;
2021-02-01-16:00;2021-02-02-00:00;2021-02-01T16:00:00.0872920Z;2021-02-01T23:59:58.4116110Z;33150.0;34071.1;33125.24;33533.19;5635.73994642;75649;
2021-02-02-00:00;2021-02-02-08:00;2021-02-02T00:00:00.1426800Z;2021-02-02T07:59:59.0395570Z;33534.39;34404.86;33450.0;34260.0;5404.23945715;64251;
2021-02-02-08:00;2021-02-02-16:00;2021-02-02T08:00:00.2142280Z;2021-02-02T15:59:59.6248880Z;34254.53;35649.22;34122.38;34750.02;7431.43607473;68331;
2021-02-02-16:00;2021-02-03-00:00;2021-02-02T16:00:00.3604280Z;2021-02-02T23:59:59.8502760Z;34751.15;36000.0;34604.1;35512.67;7160.26507595;92218;
2021-02-03-00:00;2021-02-03-08:00;2021-02-03T00:00:00.3782390Z;2021-02-03T07:59:59.7128100Z;35513.0;36888.0;35393.8;36347.21;7095.16681053;87145;
2021-02-03-08:00;2021-02-03-16:00;2021-02-03T08:00:00.1966580Z;2021-02-03T15:59:59.3520510Z;36351.24;36950.0;35575.0;36910.0;6671.14610808;67135;
2021-02-03-16:00;2021-02-04-00:00;2021-02-03T16:00:00.2802400Z;2021-02-03T23:59:59.5292710Z;36910.01;37723.72;36677.01;37678.37;10015.64100749;115643;
2021-02-04-00:00;2021-02-04-08:00;2021-02-04T00:00:00.2246000Z;2021-02-04T07:59:59.9542320Z;37688.42;38360.88;37384.69;37894.88;10363.83276774;111131;
2021-02-04-08:00;2021-02-04-16:00;2021-02-04T08:00:00.3588010Z;2021-02-04T15:59:59.2245390Z;37896.74;38769.0;36156.45;36627.33;12053.97258652;114990;
2021-02-04-16:00;2021-02-05-00:00;2021-02-04T16:00:00.0706750Z;2021-02-04T23:59:59.9351240Z;36627.33;37842.0;36464.84;36975.0;9296.29063858;114825;
2021-02-05-00:00;2021-02-05-08:00;2021-02-05T00:00:00.0173120Z;2021-02-05T07:59:59.8031090Z;36976.59;37755.0;36605.87;37718.38;5679.94968276;89225;
2021-02-05-08:00;2021-02-05-16:00;2021-02-05T08:00:00.0573840Z;2021-02-05T15:59:59.8431650Z;37712.41;38349.0;37239.42;38000.0;6336.28645936;87987;
2021-02-05-16:00;2021-02-06-00:00;2021-02-05T16:00:00.0838010Z;2021-02-05T23:59:59.9134880Z;38000.0;38336.31;37275.0;38311.49;5839.16984637;104356;
2021-02-06-00:00;2021-02-06-08:00;2021-02-06T00:00:00.2129760Z;2021-02-06T07:59:59.9952990Z;38327.09;39682.01;38250.0;39389.96;10604.99090834;125056;
2021-02-06-08:00;2021-02-06-16:00;2021-02-06T08:00:00.1649000Z;2021-02-06T15:59:59.7565600Z;39393.27;40959.63;39390.35;40956.29;8242.11656049;92219;
2021-02-06-16:00;2021-02-07-00:00;2021-02-06T16:00:00.0027810Z;2021-02-06T23:59:59.0753920Z;40957.62;41000.0;39099.0;39265.43;8259.31034764;116040;
2021-02-07-00:00;2021-02-07-08:00;2021-02-07T00:00:00.1939310Z;2021-02-07T07:59:59.9721650Z;39266.1;39669.66;38000.0;39072.87;7476.1438139;95885;
2021-02-07-08:00;2021-02-07-16:00;2021-02-07T08:00:00.2906200Z;2021-02-07T15:59:59.2172810Z;39072.88;39737.83;37587.78;37974.48;6367.63463911;69274;
2021-02-07-16:00;2021-02-08-00:00;2021-02-07T16:00:00.1446190Z;2021-02-07T23:59:59.9918780Z;37977.38;39150.0;37371.35;38871.42;6526.14185422;104410;
2021-02-08-00:00;2021-02-08-08:00;2021-02-08T00:00:00.3065770Z;2021-02-08T07:59:58.7651560Z;38871.43;39407.46;38057.01;39310.39;4573.328047;64870;
2021-02-08-08:00;2021-02-08-16:00;2021-02-08T08:00:00.1032840Z;2021-02-08T15:59:59.9826760Z;39315.27;44900.0;38904.22;43807.94;23301.70412091;212237;
2021-02-08-16:00;2021-02-09-00:00;2021-02-08T16:00:00.0454620Z;2021-02-08T23:59:59.9148280Z;43814.74;46750.0;42505.02;46448.1;20075.36121335;236393;
2021-02-09-00:00;2021-02-09-08:00;2021-02-09T00:00:00.0605070Z;2021-02-09T07:59:59.9758240Z;46453.66;48200.0;45567.0;47625.85;16291.61305006;206572;
2021-02-09-08:00;2021-02-09-16:00;2021-02-09T08:00:00.2165650Z;2021-02-09T15:59:59.5703280Z;47625.85;48000.0;45020.0;46859.01;10027.52908819;124357;
2021-02-09-16:00;2021-02-10-00:00;2021-02-09T16:00:00.1939830Z;2021-02-09T23:59:59.9888280Z;46848.45;47558.18;46070.57;46514.73;10099.65151291;148795;
2021-02-10-00:00;2021-02-10-08:00;2021-02-10T00:00:00.0221820Z;2021-02-10T07:59:59.5282170Z;46514.73;46995.0;45666.0;46636.65;7515.6242787;118794;
2021-02-10-08:00;2021-02-10-16:00;2021-02-10T08:00:00.1600890Z;2021-02-10T15:59:59.9557070Z;46636.65;47349.99;43706.86;44364.3;10295.03298071;135581;
2021-02-10-16:00;2021-02-11-00:00;2021-02-10T16:00:00.1355300Z;2021-02-10T23:59:59.7006770Z;44364.3;45326.4;43859.0;44850.0;7907.97180833;130435;
2021-02-11-00:00;2021-02-11-08:00;2021-02-11T00:00:00.0737710Z;2021-02-11T07:59:55.6764410Z;44850.0;45701.91;44011.0;44754.52;6399.33856599;91801;
2021-02-11-08:00;2021-02-11-16:00;2021-02-11T08:00:00.1985300Z;2021-02-11T15:59:59.8506310Z;44751.13;48373.0;44555.55;48032.3;8878.37428885;109100;
2021-02-11-16:00;2021-02-12-00:00;2021-02-11T16:00:00.0982660Z;2021-02-11T23:59:59.3303810Z;48021.87;48690.0;46608.05;47997.91;10946.10738184;149989;
2021-02-12-00:00;2021-02-12-08:00;2021-02-12T00:00:00.1797820Z;2021-02-12T07:59:58.7800540Z;47993.6;48912.0;46845.28;47350.94;8961.71306496;116256;
2021-02-12-08:00;2021-02-12-16:00;2021-02-12T08:00:00.2143880Z;2021-02-12T15:59:59.5013020Z;47358.27;48200.0;46300.0;47137.62;6649.89947637;100695;
2021-02-12-16:00;2021-02-13-00:00;2021-02-12T16:00:00.2230820Z;2021-02-12T23:59:59.9995420Z;47137.62;48200.0;47000.0;47408.34;7891.54329396;128245;
2021-02-13-00:00;2021-02-13-08:00;2021-02-13T00:00:00.1046920Z;2021-02-13T07:59:59.9160290Z;47408.34;48199.0;47090.0;47090.0;4134.83592756;82600;
2021-02-13-08:00;2021-02-13-16:00;2021-02-13T08:00:00.1591390Z;2021-02-13T15:59:58.6567910Z;47088.99;47653.29;46300.0;47159.37;4387.82948444;68014;
2021-02-13-16:00;2021-02-14-00:00;2021-02-13T16:00:00.0055890Z;2021-02-13T23:59:59.9980500Z;47139.9;47425.0;46735.0;47232.45;3498.2119205;95233;
2021-02-14-00:00;2021-02-14-08:00;2021-02-14T00:00:00.1445270Z;2021-02-14T07:59:59.7426030Z;47240.75;49344.14;47100.13;48785.64;6326.14262791;95728;
2021-02-14-08:00;2021-02-14-16:00;2021-02-14T08:00:00.0037930Z;2021-02-14T15:59:59.9499060Z;48777.57;49700.0;48160.0;48616.85;4605.59477401;74515;
2021-02-14-16:00;2021-02-15-00:00;2021-02-14T16:00:00.8993560Z;2021-02-14T23:59:58.8160470Z;48616.84;49325.37;48480.01;48680.69;4214.81503899;89568;
2021-02-15-00:00;2021-02-15-08:00;2021-02-15T00:00:00.1403440Z;2021-02-15T07:59:59.8684520Z;48667.23;49093.44;45768.46;47321.68;11224.32668455;168074;
2021-02-15-08:00;2021-02-15-16:00;2021-02-15T08:00:00.1691400Z;2021-02-15T15:59:59.9644100Z;47321.35;48246.4;47142.61;47993.89;3754.95961599;76409;
2021-02-15-16:00;2021-02-16-00:00;2021-02-15T16:00:00.0760780Z;2021-02-15T23:59:58.9061570Z;47985.0;48800.0;47650.0;47936.37;4452.86648057;87464;
2021-02-16-00:00;2021-02-16-08:00;2021-02-16T00:00:00.0757550Z;2021-02-16T07:59:59.5407680Z;47935.66;49900.0;47051.22;49160.82;7574.85253893;114105;
2021-02-16-08:00;2021-02-16-16:00;2021-02-16T08:00:00.1641940Z;2021-02-16T15:59:59.7105480Z;49161.18;50645.0;48400.0;48998.66;7313.50526368;102293;
2021-02-16-16:00;2021-02-17-00:00;2021-02-16T16:00:00.1283110Z;2021-02-16T23:59:59.8496790Z;48998.67;49295.0;47818.73;49158.71;8167.5511395;123499;
2021-02-17-00:00;2021-02-17-08:00;2021-02-17T00:00:00.4596890Z;2021-02-17T07:59:59.9391990Z;49141.43;51248.0;48942.87;51114.65;9183.05289427;117831;
2021-02-17-08:00;2021-02-17-16:00;2021-02-17T08:00:00.0577860Z;2021-02-17T15:59:59.9934400Z;51114.65;51717.88;50500.0;51172.34;7835.17567489;110140;
2021-02-17-16:00;2021-02-18-00:00;2021-02-17T16:00:00.0008050Z;2021-02-17T23:59:59.6269180Z;51172.34;52640.35;50782.42;52170.01;8715.01109494;139757;
2021-02-18-00:00;2021-02-18-08:00;2021-02-18T00:00:00.1875700Z;2021-02-18T07:59:59.1026600Z;52170.01;52549.99;51312.91;51950.34;4863.34862842;93120;
2021-02-18-08:00;2021-02-18-16:00;2021-02-18T08:00:00.1806010Z;2021-02-18T15:59:58.8963690Z;51933.52;52289.61;50875.0;51544.77;5393.90891906;81920;
2021-02-18-16:00;2021-02-19-00:00;2021-02-18T16:00:00.0634350Z;2021-02-18T23:59:59.6193190Z;51551.17;52200.0;51450.0;51601.73;5434.36389304;107824;
2021-02-19-00:00;2021-02-19-08:00;2021-02-19T00:00:00.1160900Z;2021-02-19T07:59:59.9995530Z;51596.0;51949.0;50725.0;51707.84;5165.2287749;89789;
2021-02-19-08:00;2021-02-19-16:00;2021-02-19T08:00:00.0172520Z;2021-02-19T15:59:59.9844810Z;51707.83;53900.0;51691.76;53900.0;6697.16761307;101822;
2021-02-19-16:00;2021-02-20-00:00;2021-02-19T16:00:00.0636820Z;2021-02-19T23:59:59.7023790Z;53900.0;56370.05;53655.01;55983.56;16099.08558307;284163;
2021-02-20-00:00;2021-02-20-08:00;2021-02-20T00:00:00.1364540Z;2021-02-20T07:59:59.5903360Z;55983.57;56596.0;55236.0;55255.31;6321.16586513;174499;
2021-02-20-08:00;2021-02-20-16:00;2021-02-20T08:00:00.1284830Z;2021-02-20T15:59:59.8614160Z;55247.41;57563.57;55034.06;56213.09;6695.66562268;137887;
