time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2022-01-21-12:00;2022-01-21-16:00;2022-01-21T12:00:03.3120750Z;2022-01-21T15:59:59.5829820Z;124.84;125.04;117.18;123.93;115013.35453707;17934;
2022-01-21-16:00;2022-01-21-20:00;2022-01-21T16:00:00.4925010Z;2022-01-21T19:59:57.9161340Z;123.96;124.68;120.26;120.31;89088.14538035;13983;
2022-01-21-20:00;2022-01-22-00:00;2022-01-21T20:00:00.8841610Z;2022-01-21T23:59:59.3924440Z;120.39;123.17;110.0;114.51;186834.0717821;28881;
2022-01-22-00:00;2022-01-22-04:00;2022-01-22T00:00:00.4055130Z;2022-01-22T03:59:56.7293180Z;114.51;117.01;111.66;113.17;114500.03565856;17173;
2022-01-22-04:00;2022-01-22-08:00;2022-01-22T04:00:00.9220670Z;2022-01-22T07:59:59.9644080Z;113.18;113.89;105.05;105.8;141052.104292;20277;
2022-01-22-08:00;2022-01-22-12:00;2022-01-22T08:00:00.1779720Z;2022-01-22T11:59:56.5263550Z;105.77;108.61;96.51;105.81;205118.15752785;24504;
2022-01-22-12:00;2022-01-22-16:00;2022-01-22T12:00:00.1203440Z;2022-01-22T15:59:59.9634080Z;105.73;110.0;104.87;105.16;147984.89755724;19052;
2022-01-22-16:00;2022-01-22-20:00;2022-01-22T16:00:00.7258940Z;2022-01-22T19:59:59.5462180Z;105.18;110.59;103.73;106.29;143054.45387432;21494;
2022-01-22-20:00;2022-01-23-00:00;2022-01-22T20:00:01.1608180Z;2022-01-22T23:59:59.5305400Z;106.26;111.27;105.93;108.41;122793.98424712;19617;
2022-01-23-00:00;2022-01-23-04:00;2022-01-23T00:00:02.6350430Z;2022-01-23T03:59:57.2044650Z;108.49;110.66;105.61;107.13;88450.5869282;14335;
2022-01-23-04:00;2022-01-23-08:00;2022-01-23T04:00:00.4963660Z;2022-01-23T07:59:59.1508000Z;107.05;109.88;106.43;109.27;79294.14450998;11668;
2022-01-23-08:00;2022-01-23-12:00;2022-01-23T08:00:00.2325110Z;2022-01-23T11:59:59.9004230Z;109.2;111.81;108.47;109.9;63434.77608501;9943;
2022-01-23-12:00;2022-01-23-16:00;2022-01-23T12:00:04.1441100Z;2022-01-23T15:59:56.6737970Z;109.87;111.07;105.72;107.33;79444.22726015;11432;
2022-01-23-16:00;2022-01-23-20:00;2022-01-23T16:00:01.2955980Z;2022-01-23T19:59:59.0340960Z;107.34;108.55;106.2;107.21;73375.53685511;12298;
2022-01-23-20:00;2022-01-24-00:00;2022-01-23T20:00:00.7265770Z;2022-01-23T23:59:57.9703400Z;107.21;112.76;106.94;112.35;89870.69109261;14862;
2022-01-24-00:00;2022-01-24-04:00;2022-01-24T00:00:05.4712410Z;2022-01-24T03:59:58.9135030Z;112.28;112.32;107.51;108.82;75983.48360918;11543;
2022-01-24-04:00;2022-01-24-08:00;2022-01-24T04:00:01.4835080Z;2022-01-24T07:59:59.1600280Z;108.82;109.4;105.33;105.64;47411.01447894;8523;
2022-01-24-08:00;2022-01-24-12:00;2022-01-24T08:00:01.5777850Z;2022-01-24T11:59:59.4332870Z;105.65;108.2;98.41;100.72;136653.33115098;19199;
2022-01-24-12:00;2022-01-24-16:00;2022-01-24T12:00:02.2079660Z;2022-01-24T15:59:59.5564630Z;100.85;103.73;97.51;102.79;188326.38234392;27085;
2022-01-24-16:00;2022-01-24-20:00;2022-01-24T16:00:00.2624550Z;2022-01-24T19:59:55.5084550Z;102.82;108.93;100.35;107.8;185713.98202272;23949;
2022-01-24-20:00;2022-01-25-00:00;2022-01-24T20:00:01.9097000Z;2022-01-24T23:59:59.4592250Z;107.68;112.02;107.37;109.65;107428.62641049;16811;
2022-01-25-00:00;2022-01-25-04:00;2022-01-25T00:00:00.0331660Z;2022-01-25T03:59:54.9105830Z;109.6;109.68;106.84;108.26;75357.89942359;12296;
2022-01-25-04:00;2022-01-25-08:00;2022-01-25T04:00:00.8052330Z;2022-01-25T07:59:57.5895110Z;108.28;108.48;105.95;107.17;50948.53032494;9914;
2022-01-25-08:00;2022-01-25-12:00;2022-01-25T08:00:00.2497850Z;2022-01-25T11:59:58.5379240Z;107.13;109.74;106.95;107.83;39538.94355197;9446;
2022-01-25-12:00;2022-01-25-16:00;2022-01-25T12:00:02.2550460Z;2022-01-25T15:59:59.3581840Z;107.83;108.98;105.21;107.29;80506.45515738;17008;
2022-01-25-16:00;2022-01-25-20:00;2022-01-25T16:00:02.1407300Z;2022-01-25T19:59:55.9400330Z;107.25;110.01;107.13;108.05;69087.81698357;16217;
2022-01-25-20:00;2022-01-26-00:00;2022-01-25T20:00:00.3163950Z;2022-01-25T23:59:59.3179730Z;108.06;108.64;106.54;107.9;56226.45363674;13581;
2022-01-26-00:00;2022-01-26-04:00;2022-01-26T00:00:00.7846220Z;2022-01-26T03:59:59.9512030Z;107.86;109.09;106.63;108.72;55461.22422375;13056;
2022-01-26-04:00;2022-01-26-08:00;2022-01-26T04:00:02.8169050Z;2022-01-26T07:59:55.2223520Z;108.77;110.36;107.95;108.69;55716.40570814;11389;
2022-01-26-08:00;2022-01-26-12:00;2022-01-26T08:00:03.1236560Z;2022-01-26T11:59:58.8227930Z;108.7;111.02;108.59;110.96;50288.37936523;9841;
2022-01-26-12:00;2022-01-26-16:00;2022-01-26T12:00:03.4021790Z;2022-01-26T15:59:59.1064780Z;111.0;113.98;109.72;111.63;68286.91057896;15304;
2022-01-26-16:00;2022-01-26-20:00;2022-01-26T16:00:02.9255610Z;2022-01-26T19:59:57.6582850Z;111.58;116.67;109.79;111.18;98054.24896181;23692;
2022-01-26-20:00;2022-01-27-00:00;2022-01-26T20:00:00.2373310Z;2022-01-26T23:59:57.6128950Z;111.2;111.2;104.75;107.0;115012.83365405;25193;
2022-01-27-00:00;2022-01-27-04:00;2022-01-27T00:00:02.0344170Z;2022-01-27T03:59:58.5642890Z;107.09;107.97;103.29;104.16;67520.44924186;14745;
2022-01-27-04:00;2022-01-27-08:00;2022-01-27T04:00:02.6351040Z;2022-01-27T07:59:57.6700150Z;104.16;107.06;103.86;106.54;41931.06707674;11423;
2022-01-27-08:00;2022-01-27-12:00;2022-01-27T08:00:02.3954870Z;2022-01-27T11:59:58.6925130Z;106.57;108.73;105.81;108.34;36610.37385421;8558;
