time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2020-10-01;2020-10-02;2020-10-01T00:00:00.7720690Z;2020-10-01T23:59:38.8754730Z;0.2157;0.2271;0.2052;0.2149;4952573.376703;5268;
2020-10-02;2020-10-03;2020-10-02T00:00:05.9380980Z;2020-10-02T23:57:20.7495460Z;0.2146;0.2219;0.19;0.1997;7848547.151524;6630;
2020-10-03;2020-10-04;2020-10-03T00:01:50.6256980Z;2020-10-03T23:59:25.6243450Z;0.1995;0.2086;0.1957;0.2013;3032990.04686;3752;
2020-10-04;2020-10-05;2020-10-04T00:00:27.1446430Z;2020-10-04T23:59:58.0937280Z;0.2018;0.2067;0.1983;0.1999;2930873.46858;3489;
2020-10-05;2020-10-06;2020-10-05T00:00:54.6681760Z;2020-10-05T23:59:14.9355990Z;0.1995;0.2029;0.1905;0.1933;4358720.907168;3940;
2020-10-06;2020-10-07;2020-10-06T00:00:15.4387270Z;2020-10-06T23:58:16.9219920Z;0.1932;0.195;0.1719;0.1734;7721699.827006;6002;
2020-10-07;2020-10-08;2020-10-07T00:00:21.4714670Z;2020-10-07T23:59:53.0732790Z;0.1729;0.1736;0.1543;0.1678;9500547.940977;6638;
2020-10-08;2020-10-09;2020-10-08T00:00:02.1474780Z;2020-10-08T23:59:22.5223820Z;0.1675;0.1939;0.1645;0.185;16514690.338149;10022;
2020-10-09;2020-10-10;2020-10-09T00:00:33.4705920Z;2020-10-09T23:59:05.3748610Z;0.1851;0.2;0.1784;0.1969;8575511.737272;6028;
2020-10-10;2020-10-11;2020-10-10T00:00:01.6749100Z;2020-10-10T23:58:49.2004040Z;0.1965;0.2123;0.1948;0.2091;7611700.95022;5906;
2020-10-11;2020-10-12;2020-10-11T00:00:24.8836890Z;2020-10-11T23:59:33.6037870Z;0.2094;0.2129;0.1909;0.1945;8333099.568192;5604;
2020-10-12;2020-10-13;2020-10-12T00:00:12.8600840Z;2020-10-12T23:59:59.1223180Z;0.1949;0.2037;0.1883;0.198;6864669.58543;5039;
2020-10-13;2020-10-14;2020-10-13T00:00:24.9040910Z;2020-10-13T23:59:50.8868210Z;0.1983;0.1983;0.1866;0.1889;5801458.79395;3902;
2020-10-14;2020-10-15;2020-10-14T00:00:00.5139080Z;2020-10-14T23:59:20.9819190Z;0.1886;0.1927;0.1775;0.1803;6757205.98765;4803;
2020-10-15;2020-10-16;2020-10-15T00:00:44.2543580Z;2020-10-15T23:59:27.2951270Z;0.1805;0.1873;0.1766;0.1839;6483476.929031;4424;
2020-10-16;2020-10-17;2020-10-16T00:00:13.7146590Z;2020-10-16T23:59:25.5788810Z;0.1838;0.1843;0.1669;0.1693;8930034.294009;4672;
2020-10-17;2020-10-18;2020-10-17T00:00:26.7912960Z;2020-10-17T23:59:54.1833280Z;0.1692;0.1823;0.1679;0.1715;10992624.16637;4252;
2020-10-18;2020-10-19;2020-10-18T00:00:20.2156660Z;2020-10-18T23:59:56.2408400Z;0.1718;0.182;0.171;0.176;7355690.392321;3976;
2020-10-19;2020-10-20;2020-10-19T00:00:00.9380100Z;2020-10-19T23:59:58.9675110Z;0.1755;0.178;0.168;0.1713;10851308.067067;5524;
