time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2021-01-26-00:00;2021-01-26-08:00;2021-01-26T00:00:00.2981460Z;2021-01-26T07:59:56.1135580Z;137.06;139.79;132.43;135.32;103947.8715307;16670;
2021-01-26-08:00;2021-01-26-16:00;2021-01-26T08:00:06.0769570Z;2021-01-26T15:59:59.8609470Z;135.27;137.21;128.41;131.1;100920.2310615;17320;
2021-01-26-16:00;2021-01-27-00:00;2021-01-26T16:00:07.6955420Z;2021-01-26T23:59:56.4903790Z;131.19;136.45;130.35;134.79;104647.55675252;17793;
2021-01-27-00:00;2021-01-27-08:00;2021-01-27T00:00:00.5629570Z;2021-01-27T07:59:59.0344660Z;134.88;135.13;128.64;130.79;76163.80521756;14112;
2021-01-27-08:00;2021-01-27-16:00;2021-01-27T08:00:00.3679100Z;2021-01-27T15:59:56.4790310Z;130.78;130.81;118.0;125.38;188302.38196102;27183;
2021-01-27-16:00;2021-01-28-00:00;2021-01-27T16:00:01.3542850Z;2021-01-27T23:59:59.6202560Z;125.32;127.78;120.03;122.63;177518.10552327;25527;
2021-01-28-00:00;2021-01-28-08:00;2021-01-28T00:00:01.1037740Z;2021-01-28T07:59:59.5485450Z;122.7;132.12;120.91;128.62;138354.37120694;18121;
2021-01-28-08:00;2021-01-28-16:00;2021-01-28T08:00:09.9733370Z;2021-01-28T15:59:59.8659840Z;128.63;132.6;127.62;131.09;108751.49151438;15462;
2021-01-28-16:00;2021-01-29-00:00;2021-01-28T16:00:00.6748130Z;2021-01-28T23:59:59.6280780Z;131.09;136.29;129.08;133.61;174457.93545213;25100;
2021-01-29-00:00;2021-01-29-08:00;2021-01-29T00:00:00.8179700Z;2021-01-29T07:59:59.9750990Z;133.73;138.99;131.6;133.1;244162.86664916;38639;
2021-01-29-08:00;2021-01-29-16:00;2021-01-29T08:00:00.1584980Z;2021-01-29T15:59:59.6267630Z;133.04;145.88;132.06;142.89;318736.03624118;45352;
2021-01-29-16:00;2021-01-30-00:00;2021-01-29T16:00:01.0468300Z;2021-01-29T23:59:58.4853300Z;143.0;143.97;133.05;134.91;234356.48654237;34580;
2021-01-30-00:00;2021-01-30-08:00;2021-01-30T00:00:00.4519290Z;2021-01-30T07:59:56.0396420Z;134.88;136.34;128.11;131.51;134352.29527812;22327;
2021-01-30-08:00;2021-01-30-16:00;2021-01-30T08:00:01.7173440Z;2021-01-30T15:59:56.1180680Z;131.51;135.73;129.33;133.11;90002.87073249;16140;
