time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2021-01-08-00:00;2021-01-08-08:00;2021-01-08T00:00:00.4644940Z;2021-01-08T07:59:59.5879510Z;0.3706;0.3743;0.3138;0.3656;29413933.40304;27126;
2021-01-08-08:00;2021-01-08-16:00;2021-01-08T08:00:02.4840630Z;2021-01-08T15:59:57.1747310Z;0.366;0.39;0.3473;0.3654;17721333.019342;18859;
2021-01-08-16:00;2021-01-09-00:00;2021-01-08T16:00:01.6272420Z;2021-01-08T23:59:59.0300400Z;0.3656;0.3717;0.326;0.35;14525884.212823;20663;
2021-01-09-00:00;2021-01-09-08:00;2021-01-09T00:00:11.5210060Z;2021-01-09T07:59:54.1237200Z;0.3505;0.48;0.3471;0.4123;59120524.187456;45209;
2021-01-09-08:00;2021-01-09-16:00;2021-01-09T08:00:01.8321070Z;2021-01-09T15:59:59.8071000Z;0.4122;0.4324;0.3919;0.4031;20273320.091497;21950;
2021-01-09-16:00;2021-01-10-00:00;2021-01-09T16:00:07.1281700Z;2021-01-09T23:59:58.2267610Z;0.4032;0.41;0.3767;0.3868;24748432.41729;23824;
2021-01-10-00:00;2021-01-10-08:00;2021-01-10T00:00:03.3016880Z;2021-01-10T07:59:59.7102190Z;0.3867;0.415;0.3857;0.4011;16983415.296288;16257;
2021-01-10-08:00;2021-01-10-16:00;2021-01-10T08:00:00.4083750Z;2021-01-10T15:59:58.5381740Z;0.4013;0.4023;0.3562;0.3752;13386239.003603;16130;
2021-01-10-16:00;2021-01-11-00:00;2021-01-10T16:00:09.3351840Z;2021-01-10T23:59:52.8486030Z;0.3759;0.3784;0.3202;0.3518;16457943.599897;19769;
2021-01-11-00:00;2021-01-11-08:00;2021-01-11T00:00:02.4192420Z;2021-01-11T07:59:58.7111320Z;0.3522;0.362;0.2868;0.312;26585972.834838;30228;
2021-01-11-08:00;2021-01-11-16:00;2021-01-11T08:00:01.6550700Z;2021-01-11T15:59:58.9365080Z;0.3122;0.3411;0.275;0.2813;19352067.592249;23876;
2021-01-11-16:00;2021-01-12-00:00;2021-01-11T16:00:00.3588650Z;2021-01-11T23:59:58.3869640Z;0.2815;0.3211;0.2583;0.314;19882946.274427;23326;
2021-01-12-00:00;2021-01-12-08:00;2021-01-12T00:00:04.1854880Z;2021-01-12T07:59:37.3495140Z;0.3134;0.3498;0.3002;0.3484;18555367.18486;17015;
2021-01-12-08:00;2021-01-12-16:00;2021-01-12T08:00:04.8672000Z;2021-01-12T15:59:29.1676990Z;0.3484;0.3485;0.3008;0.3144;9815679.819214;11486;
2021-01-12-16:00;2021-01-13-00:00;2021-01-12T16:00:04.3713720Z;2021-01-12T23:59:52.7130580Z;0.3153;0.3471;0.3131;0.3241;14655771.075425;17346;
2021-01-13-00:00;2021-01-13-08:00;2021-01-13T00:00:26.6830420Z;2021-01-13T07:59:51.7959350Z;0.3235;0.3359;0.3081;0.3295;8117867.039661;10453;
2021-01-13-08:00;2021-01-13-16:00;2021-01-13T08:00:23.9885210Z;2021-01-13T15:59:56.0273750Z;0.3292;0.3666;0.3251;0.3547;12059561.158995;14750;
2021-01-13-16:00;2021-01-14-00:00;2021-01-13T16:00:08.2066540Z;2021-01-13T23:59:59.6874320Z;0.3552;0.4201;0.3479;0.4185;28335733.515183;27424;
2021-01-14-00:00;2021-01-14-08:00;2021-01-14T00:00:00.6482540Z;2021-01-14T07:59:53.9354080Z;0.4185;0.424;0.3783;0.4077;26968183.450249;22976;
2021-01-14-08:00;2021-01-14-16:00;2021-01-14T08:00:00.1391420Z;2021-01-14T15:59:59.9195080Z;0.408;0.4499;0.4019;0.4364;27497910.576496;30527;
2021-01-14-16:00;2021-01-15-00:00;2021-01-14T16:00:00.4818460Z;2021-01-14T23:59:59.8875500Z;0.4364;0.4413;0.3816;0.4046;19419557.217878;19047;
2021-01-15-00:00;2021-01-15-08:00;2021-01-15T00:00:13.0471230Z;2021-01-15T07:59:59.7929630Z;0.4047;0.4135;0.3782;0.3991;12739688.667758;13525;
2021-01-15-08:00;2021-01-15-16:00;2021-01-15T08:00:06.8097650Z;2021-01-15T15:59:58.2538960Z;0.3992;0.41;0.3538;0.3612;11160311.372086;15132;
2021-01-15-16:00;2021-01-16-00:00;2021-01-15T16:00:03.4009520Z;2021-01-15T23:59:51.9000450Z;0.3614;0.3893;0.3453;0.3867;16098867.776347;18258;
2021-01-16-00:00;2021-01-16-08:00;2021-01-16T00:00:09.1382500Z;2021-01-16T07:59:53.8434900Z;0.3866;0.402;0.3761;0.3886;9146396.243672;10170;
2021-01-16-08:00;2021-01-16-16:00;2021-01-16T08:00:05.0864840Z;2021-01-16T15:59:55.9676400Z;0.3885;0.4149;0.3834;0.4141;9121259.574668;10958;
2021-01-16-16:00;2021-01-17-00:00;2021-01-16T16:00:04.4182580Z;2021-01-16T23:59:57.8646240Z;0.4143;0.4199;0.3743;0.3877;10086315.074919;12368;
2021-01-17-00:00;2021-01-17-08:00;2021-01-17T00:00:03.6187070Z;2021-01-17T07:59:38.5677670Z;0.3877;0.4103;0.3675;0.3735;15104787.520932;14242;
2021-01-17-08:00;2021-01-17-16:00;2021-01-17T08:00:00.5785320Z;2021-01-17T15:59:53.2057670Z;0.3732;0.3945;0.362;0.3927;5319104.886247;8172;
2021-01-17-16:00;2021-01-18-00:00;2021-01-17T16:00:01.1337890Z;2021-01-17T23:59:53.4998170Z;0.3926;0.44;0.3847;0.4229;21136627.544058;16407;
2021-01-18-00:00;2021-01-18-08:00;2021-01-18T00:00:00.0936960Z;2021-01-18T07:59:54.3331690Z;0.4223;0.4324;0.39;0.403;16291561.025699;14640;
2021-01-18-08:00;2021-01-18-16:00;2021-01-18T08:00:12.7847820Z;2021-01-18T15:59:55.0157060Z;0.4026;0.423;0.4026;0.4176;7191231.544624;9795;
2021-01-18-16:00;2021-01-19-00:00;2021-01-18T16:00:11.3943410Z;2021-01-18T23:59:58.8972550Z;0.4183;0.42;0.4;0.4136;6474066.024914;7164;
2021-01-19-00:00;2021-01-19-08:00;2021-01-19T00:00:12.2613480Z;2021-01-19T07:59:53.4222910Z;0.4133;0.4715;0.4116;0.4556;33547073.082428;26091;
2021-01-19-08:00;2021-01-19-16:00;2021-01-19T08:00:01.5781620Z;2021-01-19T15:59:59.0046090Z;0.4557;0.5;0.4289;0.4741;22740342.661818;25260;
2021-01-19-16:00;2021-01-20-00:00;2021-01-19T16:00:01.2968630Z;2021-01-19T23:59:59.0193890Z;0.4754;0.5181;0.46;0.4672;36600583.696384;40558;
2021-01-20-00:00;2021-01-20-08:00;2021-01-20T00:00:04.7201680Z;2021-01-20T07:59:59.0445140Z;0.4662;0.49;0.4333;0.4561;19585966.72997;24500;
2021-01-20-08:00;2021-01-20-16:00;2021-01-20T08:00:01.9572450Z;2021-01-20T15:59:58.4046420Z;0.4561;0.4609;0.3926;0.4155;17539113.675956;23109;
2021-01-20-16:00;2021-01-21-00:00;2021-01-20T16:00:00.6488850Z;2021-01-20T23:59:57.9944150Z;0.4149;0.46;0.3981;0.4562;15675055.604072;19733;
2021-01-21-00:00;2021-01-21-08:00;2021-01-21T00:00:04.9315780Z;2021-01-21T07:59:36.1208160Z;0.4565;0.464;0.4107;0.4268;9403167.574339;12624;
2021-01-21-08:00;2021-01-21-16:00;2021-01-21T08:00:03.6053620Z;2021-01-21T15:59:53.5288620Z;0.427;0.427;0.386;0.3892;12318956.629983;17389;
2021-01-21-16:00;2021-01-22-00:00;2021-01-21T16:00:01.0813160Z;2021-01-21T23:59:56.7533770Z;0.3888;0.4097;0.3656;0.3679;12379349.247479;17171;
2021-01-22-00:00;2021-01-22-08:00;2021-01-22T00:00:02.6116390Z;2021-01-22T07:59:49.3541390Z;0.3681;0.3936;0.3368;0.3779;15148057.046757;23403;
2021-01-22-08:00;2021-01-22-16:00;2021-01-22T08:00:03.9071350Z;2021-01-22T15:59:49.6252960Z;0.3779;0.4184;0.3722;0.4125;7827392.598398;17263;
2021-01-22-16:00;2021-01-23-00:00;2021-01-22T16:00:03.3906800Z;2021-01-22T23:59:58.0090110Z;0.4126;0.4184;0.3953;0.3987;9728235.979652;16209;
2021-01-23-00:00;2021-01-23-08:00;2021-01-23T00:00:01.2026290Z;2021-01-23T07:59:55.2727370Z;0.3986;0.4214;0.3893;0.4199;7183969.869819;13168;
2021-01-23-08:00;2021-01-23-16:00;2021-01-23T08:00:00.9739410Z;2021-01-23T15:59:59.7933730Z;0.42;0.4307;0.3935;0.4067;7490771.80201;17129;
2021-01-23-16:00;2021-01-24-00:00;2021-01-23T16:00:27.2656730Z;2021-01-23T23:59:38.5800270Z;0.4062;0.4237;0.4026;0.4056;6864291.05042;9593;
2021-01-24-00:00;2021-01-24-08:00;2021-01-24T00:00:17.9350380Z;2021-01-24T07:59:57.4093890Z;0.4055;0.4233;0.4;0.4168;6397872.862792;7235;
2021-01-24-08:00;2021-01-24-16:00;2021-01-24T08:00:15.8269630Z;2021-01-24T15:59:56.0766990Z;0.4169;0.4286;0.4075;0.4122;4965490.590659;7301;
2021-01-24-16:00;2021-01-25-00:00;2021-01-24T16:00:01.4137510Z;2021-01-24T23:59:54.7451510Z;0.4123;0.4219;0.4049;0.4202;8251823.606474;10690;
2021-01-25-00:00;2021-01-25-08:00;2021-01-25T00:00:00.1210400Z;2021-01-25T07:59:44.6388240Z;0.4204;0.4557;0.4203;0.4409;13822305.224879;16136;
2021-01-25-08:00;2021-01-25-16:00;2021-01-25T08:00:01.2724020Z;2021-01-25T15:59:55.3300590Z;0.4407;0.4778;0.435;0.4633;10605774.240195;15383;
2021-01-25-16:00;2021-01-26-00:00;2021-01-25T16:00:02.7927920Z;2021-01-25T23:59:53.1337440Z;0.4635;0.4651;0.4169;0.4186;10392808.722009;18779;
2021-01-26-00:00;2021-01-26-08:00;2021-01-26T00:00:01.8386900Z;2021-01-26T07:59:59.2352900Z;0.4183;0.4338;0.4015;0.4095;6662357.591695;12513;
2021-01-26-08:00;2021-01-26-16:00;2021-01-26T08:00:37.3208690Z;2021-01-26T15:59:49.4963510Z;0.4095;0.4146;0.3911;0.4024;5398943.038746;11990;
2021-01-26-16:00;2021-01-27-00:00;2021-01-26T16:00:02.8780450Z;2021-01-26T23:59:47.5180550Z;0.4029;0.4447;0.3991;0.4355;9087599.557678;12252;
2021-01-27-00:00;2021-01-27-08:00;2021-01-27T00:00:06.5735200Z;2021-01-27T07:59:49.9182100Z;0.4352;0.4634;0.412;0.4251;14363609.970347;13472;
2021-01-27-08:00;2021-01-27-16:00;2021-01-27T08:00:01.7828300Z;2021-01-27T15:59:59.5454010Z;0.4251;0.4251;0.39;0.4138;7770004.555768;13983;
2021-01-27-16:00;2021-01-28-00:00;2021-01-27T16:00:07.3842040Z;2021-01-27T23:59:59.6837890Z;0.4134;0.4218;0.3924;0.3977;6390495.237813;12302;
2021-01-28-00:00;2021-01-28-08:00;2021-01-28T00:00:00.8571280Z;2021-01-28T07:58:52.4512500Z;0.3977;0.4216;0.3885;0.4113;3946554.134271;6602;
2021-01-28-08:00;2021-01-28-16:00;2021-01-28T08:00:00.7150580Z;2021-01-28T15:59:59.9256220Z;0.4121;0.46;0.4071;0.46;9527474.447243;10371;
2021-01-28-16:00;2021-01-29-00:00;2021-01-28T16:00:02.0176980Z;2021-01-28T23:59:58.9274540Z;0.4597;0.4778;0.445;0.4494;14760103.005944;17769;
2021-01-29-00:00;2021-01-29-08:00;2021-01-29T00:00:05.5626440Z;2021-01-29T07:59:53.7479200Z;0.449;0.4814;0.4265;0.4371;14007182.211392;21415;
2021-01-29-08:00;2021-01-29-16:00;2021-01-29T08:00:07.3102900Z;2021-01-29T15:59:47.6361260Z;0.4369;0.4698;0.4346;0.4537;8668109.207552;14584;
2021-01-29-16:00;2021-01-30-00:00;2021-01-29T16:00:02.4439830Z;2021-01-29T23:59:52.3701180Z;0.4538;0.4584;0.4281;0.446;7726120.188102;12784;
2021-01-30-00:00;2021-01-30-08:00;2021-01-30T00:00:01.1177950Z;2021-01-30T07:59:52.2643100Z;0.4455;0.4566;0.4334;0.4437;3752961.751044;8580;
2021-01-30-08:00;2021-01-30-16:00;2021-01-30T08:00:25.9877440Z;2021-01-30T15:59:57.3414260Z;0.4442;0.51;0.4441;0.4893;18815079.411274;29588;
2021-01-30-16:00;2021-01-31-00:00;2021-01-30T16:00:03.2860550Z;2021-01-30T23:59:59.6221120Z;0.4886;0.51;0.47;0.5017;13075410.359178;22772;
2021-01-31-00:00;2021-01-31-08:00;2021-01-31T00:00:01.6397180Z;2021-01-31T07:59:57.4181240Z;0.5018;0.5767;0.4985;0.5326;26718607.249721;44729;
2021-01-31-08:00;2021-01-31-16:00;2021-01-31T08:00:02.4751820Z;2021-01-31T15:59:59.6236630Z;0.5326;0.5477;0.4727;0.4836;9614878.518962;18925;
2021-01-31-16:00;2021-02-01-00:00;2021-01-31T16:00:00.7746140Z;2021-01-31T23:59:59.4465140Z;0.4836;0.5018;0.47;0.4942;10752116.425868;22868;
2021-02-01-00:00;2021-02-01-08:00;2021-02-01T00:00:00.7571320Z;2021-02-01T07:59:58.2232040Z;0.4948;0.517;0.4641;0.5112;10738753.669372;17748;
2021-02-01-08:00;2021-02-01-16:00;2021-02-01T08:00:00.4054400Z;2021-02-01T15:59:59.6906820Z;0.511;0.5194;0.4765;0.4954;6684958.516855;12696;
2021-02-01-16:00;2021-02-02-00:00;2021-02-01T16:00:01.0656230Z;2021-02-01T23:59:53.5172870Z;0.4954;0.5531;0.495;0.536;13775735.950796;20654;
2021-02-02-00:00;2021-02-02-08:00;2021-02-02T00:00:02.4817320Z;2021-02-02T07:59:56.3155450Z;0.5366;0.5481;0.5147;0.5411;8087229.357534;15494;
2021-02-02-08:00;2021-02-02-16:00;2021-02-02T08:00:01.4089710Z;2021-02-02T15:59:44.6455890Z;0.5407;0.5457;0.5129;0.5142;4193612.491988;8582;
2021-02-02-16:00;2021-02-03-00:00;2021-02-02T16:00:03.4195060Z;2021-02-02T23:59:56.7889900Z;0.5149;0.5518;0.5098;0.539;8440470.765141;13324;
2021-02-03-00:00;2021-02-03-08:00;2021-02-03T00:00:09.9806090Z;2021-02-03T07:59:59.1835470Z;0.5391;0.55;0.5269;0.5337;4597250.555323;9311;
2021-02-03-08:00;2021-02-03-16:00;2021-02-03T08:00:00.3922160Z;2021-02-03T15:59:59.2493930Z;0.5337;0.56;0.5227;0.5527;8758018.7985;12322;
2021-02-03-16:00;2021-02-04-00:00;2021-02-03T16:00:00.5677250Z;2021-02-03T23:59:52.3076050Z;0.5531;0.5728;0.5456;0.5657;7693000.132724;14031;
2021-02-04-00:00;2021-02-04-08:00;2021-02-04T00:00:00.8649440Z;2021-02-04T07:59:58.1526090Z;0.5668;0.594;0.56;0.5718;9477328.144932;16957;
2021-02-04-08:00;2021-02-04-16:00;2021-02-04T08:00:01.9390530Z;2021-02-04T15:59:55.9741920Z;0.5712;0.5791;0.5262;0.5354;8878962.965443;15621;
2021-02-04-16:00;2021-02-05-00:00;2021-02-04T16:00:03.7458260Z;2021-02-04T23:59:57.5048490Z;0.5353;0.5602;0.5323;0.5396;7586029.015049;11655;
2021-02-05-00:00;2021-02-05-08:00;2021-02-05T00:00:08.3310750Z;2021-02-05T07:59:59.9257180Z;0.5393;0.6565;0.5392;0.6238;24687015.920784;25429;
2021-02-05-08:00;2021-02-05-16:00;2021-02-05T08:00:05.9105120Z;2021-02-05T15:59:58.8064550Z;0.6236;0.7566;0.598;0.6916;27227460.814178;36206;
2021-02-05-16:00;2021-02-06-00:00;2021-02-05T16:00:02.3786390Z;2021-02-05T23:59:59.4843580Z;0.6916;0.8;0.677;0.7348;48117214.876085;72245;
2021-02-06-00:00;2021-02-06-08:00;2021-02-06T00:00:01.5310850Z;2021-02-06T07:59:57.9914810Z;0.7348;0.755;0.6182;0.6761;18408466.460108;37042;
2021-02-06-08:00;2021-02-06-16:00;2021-02-06T08:00:00.7202820Z;2021-02-06T15:59:56.9018350Z;0.6764;0.7014;0.6314;0.6357;6237912.811565;18667;
2021-02-06-16:00;2021-02-07-00:00;2021-02-06T16:00:02.1957070Z;2021-02-06T23:59:59.5128020Z;0.6355;0.6886;0.6245;0.6571;10283207.799711;21871;
2021-02-07-00:00;2021-02-07-08:00;2021-02-07T00:00:02.0355640Z;2021-02-07T07:59:59.9715180Z;0.6572;0.6751;0.6042;0.6325;8879552.031424;19430;
2021-02-07-08:00;2021-02-07-16:00;2021-02-07T08:00:02.4050840Z;2021-02-07T15:59:59.6065860Z;0.6311;0.6584;0.6031;0.6059;5642942.226458;14369;
2021-02-07-16:00;2021-02-08-00:00;2021-02-07T16:00:07.9647710Z;2021-02-07T23:59:58.0406710Z;0.6059;0.6336;0.5787;0.631;8019034.811277;17233;
2021-02-08-00:00;2021-02-08-08:00;2021-02-08T00:00:03.8038710Z;2021-02-08T07:59:59.7230400Z;0.631;0.6762;0.6148;0.6739;9185093.120287;15684;
2021-02-08-08:00;2021-02-08-16:00;2021-02-08T08:00:03.5811410Z;2021-02-08T15:59:59.8799460Z;0.6742;0.6923;0.6326;0.6706;7411330.95996;16415;
2021-02-08-16:00;2021-02-09-00:00;2021-02-08T16:00:01.8205680Z;2021-02-08T23:59:58.5606740Z;0.6706;0.6848;0.6507;0.6661;6396054.954689;13268;
2021-02-09-00:00;2021-02-09-08:00;2021-02-09T00:00:04.8842020Z;2021-02-09T07:59:59.5346910Z;0.6661;0.6783;0.653;0.6598;3665374.623069;9162;
2021-02-09-08:00;2021-02-09-16:00;2021-02-09T08:00:02.7278090Z;2021-02-09T15:59:57.4610090Z;0.6597;0.68;0.6402;0.6515;5547038.105369;10894;
2021-02-09-16:00;2021-02-10-00:00;2021-02-09T16:00:01.4914600Z;2021-02-09T23:59:59.3857680Z;0.651;0.7;0.645;0.6961;9295206.663668;15712;
2021-02-10-00:00;2021-02-10-08:00;2021-02-10T00:00:00.5824010Z;2021-02-10T07:59:49.5802430Z;0.6957;0.7283;0.6745;0.706;11016743.473279;21509;
2021-02-10-08:00;2021-02-10-16:00;2021-02-10T08:00:00.6806990Z;2021-02-10T15:59:59.4663430Z;0.7053;0.719;0.642;0.665;9482026.863191;17695;
2021-02-10-16:00;2021-02-11-00:00;2021-02-10T16:00:00.8742730Z;2021-02-10T23:59:55.5258100Z;0.6634;0.707;0.6585;0.6922;7638549.304413;21559;
2021-02-11-00:00;2021-02-11-08:00;2021-02-11T00:00:09.6447230Z;2021-02-11T07:59:59.8460050Z;0.6916;0.72;0.673;0.7185;5474799.910785;12818;
2021-02-11-08:00;2021-02-11-16:00;2021-02-11T08:00:00.3944660Z;2021-02-11T15:59:58.8264110Z;0.7185;0.7664;0.7153;0.74;13320633.146996;22649;
2021-02-11-16:00;2021-02-12-00:00;2021-02-11T16:00:01.4435580Z;2021-02-11T23:59:58.4321410Z;0.7399;0.769;0.722;0.7536;12641332.931;23169;
2021-02-12-00:00;2021-02-12-08:00;2021-02-12T00:00:09.3465520Z;2021-02-12T07:59:57.4641040Z;0.7538;0.76;0.7047;0.7362;9601261.477626;18415;
2021-02-12-08:00;2021-02-12-16:00;2021-02-12T08:00:02.4132320Z;2021-02-12T15:59:58.0708350Z;0.7361;0.8269;0.7356;0.8182;14385823.172094;27167;
2021-02-12-16:00;2021-02-13-00:00;2021-02-12T16:00:00.4462350Z;2021-02-12T23:59:56.1498590Z;0.8188;0.8999;0.807;0.8209;26064943.925107;45583;
2021-02-13-00:00;2021-02-13-08:00;2021-02-13T00:00:01.9714280Z;2021-02-13T07:59:59.5023920Z;0.8217;0.872;0.8;0.8014;12454119.648828;22870;
2021-02-13-08:00;2021-02-13-16:00;2021-02-13T08:00:00.5855790Z;2021-02-13T15:59:59.2011040Z;0.8014;0.83;0.7561;0.8041;9528355.722456;23418;
2021-02-13-16:00;2021-02-14-00:00;2021-02-13T16:00:02.3096670Z;2021-02-13T23:59:55.3961170Z;0.8052;0.8529;0.7792;0.831;11516971.79187;23096;
2021-02-14-00:00;2021-02-14-08:00;2021-02-14T00:00:01.1688350Z;2021-02-14T07:59:59.8232940Z;0.8308;0.8383;0.7825;0.785;6151980.731166;13402;
2021-02-14-08:00;2021-02-14-16:00;2021-02-14T08:00:00.8587530Z;2021-02-14T15:59:54.0998380Z;0.785;0.8206;0.75;0.7511;6664294.292594;14640;
2021-02-14-16:00;2021-02-15-00:00;2021-02-14T16:00:00.9963210Z;2021-02-14T23:59:52.8562900Z;0.7527;0.7994;0.75;0.7735;5757147.743588;13149;
2021-02-15-00:00;2021-02-15-08:00;2021-02-15T00:00:14.3222570Z;2021-02-15T07:59:52.2315550Z;0.7765;0.7845;0.62;0.7316;14907756.78967;28606;
2021-02-15-08:00;2021-02-15-16:00;2021-02-15T08:00:01.9780370Z;2021-02-15T15:59:54.0160300Z;0.7325;0.7583;0.7164;0.7485;3985927.476812;13898;
2021-02-15-16:00;2021-02-16-00:00;2021-02-15T16:00:02.3475180Z;2021-02-15T23:59:57.4212840Z;0.7498;0.7708;0.7007;0.7183;7971130.495286;16817;
2021-02-16-00:00;2021-02-16-08:00;2021-02-16T00:00:02.3550930Z;2021-02-16T07:59:24.0060320Z;0.7191;0.7395;0.687;0.7301;5823084.975536;12677;
2021-02-16-08:00;2021-02-16-16:00;2021-02-16T08:00:09.8608060Z;2021-02-16T15:59:56.8362700Z;0.7296;0.74;0.6952;0.7103;4250475.043296;10629;
2021-02-16-16:00;2021-02-17-00:00;2021-02-16T16:00:07.9664970Z;2021-02-16T23:59:58.8479640Z;0.7111;0.7149;0.6586;0.6967;9144140.108895;17608;
2021-02-17-00:00;2021-02-17-08:00;2021-02-17T00:00:00.4922760Z;2021-02-17T07:59:48.2784010Z;0.6959;0.7037;0.6601;0.6967;6089622.065144;13758;
2021-02-17-08:00;2021-02-17-16:00;2021-02-17T08:00:10.3063600Z;2021-02-17T15:59:54.3241750Z;0.6966;0.7358;0.6871;0.7247;4561366.580985;10278;
2021-02-17-16:00;2021-02-18-00:00;2021-02-17T16:00:00.2993940Z;2021-02-17T23:59:59.8141390Z;0.7241;0.7699;0.7061;0.7593;12602096.880468;17194;
2021-02-18-00:00;2021-02-18-08:00;2021-02-18T00:00:00.7678540Z;2021-02-18T07:59:55.9097140Z;0.76;0.8102;0.7555;0.7833;11207204.099258;24692;
2021-02-18-08:00;2021-02-18-16:00;2021-02-18T08:00:02.9361440Z;2021-02-18T15:59:53.0303890Z;0.7833;0.7898;0.7535;0.7698;4482133.330976;15112;
2021-02-18-16:00;2021-02-19-00:00;2021-02-18T16:00:01.9898520Z;2021-02-18T23:59:58.0758370Z;0.7698;0.7784;0.75;0.7601;8449983.979456;15001;
2021-02-19-00:00;2021-02-19-08:00;2021-02-19T00:00:10.8834390Z;2021-02-19T07:59:59.9998830Z;0.7626;0.7755;0.7175;0.7397;10626749.726596;21045;
2021-02-19-08:00;2021-02-19-16:00;2021-02-19T08:00:06.5300730Z;2021-02-19T15:59:55.6029120Z;0.7401;0.7595;0.7356;0.7409;5723692.678174;11555;
2021-02-19-16:00;2021-02-20-00:00;2021-02-19T16:00:09.5538620Z;2021-02-19T23:59:59.7329900Z;0.7408;0.7638;0.7268;0.7388;6319109.463444;12826;
2021-02-20-00:00;2021-02-20-08:00;2021-02-20T00:00:09.8139290Z;2021-02-20T07:59:59.7755910Z;0.7396;0.78;0.72;0.752;6819533.811202;16138;
2021-02-20-08:00;2021-02-20-16:00;2021-02-20T08:00:06.5771500Z;2021-02-20T15:59:58.5926940Z;0.7521;0.79;0.67;0.7386;8132536.180672;15673;
2021-02-20-16:00;2021-02-21-00:00;2021-02-20T16:00:00.7682790Z;2021-02-20T23:59:59.2289000Z;0.7389;0.7645;0.6814;0.7104;9035852.805623;21888;
2021-02-21-00:00;2021-02-21-08:00;2021-02-21T00:00:14.9172600Z;2021-02-21T07:59:59.3303540Z;0.7103;0.7345;0.6925;0.7116;6556061.877735;13335;
