time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2022-01-10-12:00;2022-01-10-16:00;2022-01-10T12:00:00.0916810Z;2022-01-10T15:59:59.7169850Z;3104.73;3110.65;2928.69;3006.63;101588.33968007;144146;
2022-01-10-16:00;2022-01-10-20:00;2022-01-10T16:00:00.1716240Z;2022-01-10T19:59:59.8105110Z;3006.61;3094.54;2970.39;3030.02;79071.94926418;153081;
2022-01-10-20:00;2022-01-11-00:00;2022-01-10T20:00:00.1952490Z;2022-01-10T23:59:59.5466580Z;3030.21;3097.15;3019.6;3083.51;25134.0568686;96991;
2022-01-11-00:00;2022-01-11-04:00;2022-01-11T00:00:00.7340560Z;2022-01-11T03:59:59.8422090Z;3083.51;3129.69;3052.19;3121.31;22644.12083797;87573;
2022-01-11-04:00;2022-01-11-08:00;2022-01-11T04:00:00.0018090Z;2022-01-11T07:59:58.9440370Z;3121.29;3135.99;3097.92;3129.23;11724.92508238;59577;
2022-01-11-08:00;2022-01-11-12:00;2022-01-11T08:00:00.0362210Z;2022-01-11T11:59:59.5453710Z;3128.81;3145.91;3089.07;3111.89;19663.18751157;52292;
2022-01-11-12:00;2022-01-11-16:00;2022-01-11T12:00:00.0948590Z;2022-01-11T15:59:59.4961200Z;3111.39;3156.99;3075.37;3133.92;32733.61677264;70221;
2022-01-11-16:00;2022-01-11-20:00;2022-01-11T16:00:00.1000950Z;2022-01-11T19:59:58.6683770Z;3133.93;3265.98;3130.26;3238.66;54124.91526297;116790;
2022-01-11-20:00;2022-01-12-00:00;2022-01-11T20:00:00.1628790Z;2022-01-11T23:59:59.9786200Z;3238.71;3250.67;3225.0;3240.83;17567.36250558;72336;
2022-01-12-00:00;2022-01-12-04:00;2022-01-12T00:00:00.1117740Z;2022-01-12T03:59:59.3885500Z;3240.83;3261.48;3218.67;3236.1;19237.3784487;70113;
2022-01-12-04:00;2022-01-12-08:00;2022-01-12T04:00:00.1100540Z;2022-01-12T07:59:58.8541220Z;3235.98;3262.5;3206.72;3218.21;13155.53306111;53119;
2022-01-12-08:00;2022-01-12-12:00;2022-01-12T08:00:00.1236390Z;2022-01-12T11:59:59.5790810Z;3217.97;3296.23;3215.33;3273.7;18650.60477082;55490;
2022-01-12-12:00;2022-01-12-16:00;2022-01-12T12:00:00.4257480Z;2022-01-12T15:59:59.5193830Z;3273.7;3390.46;3270.13;3362.63;46518.84713964;108569;
