time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2021-01-14-08:00;2021-01-14-16:00;2021-01-14T08:00:00.0953580Z;2021-01-14T15:59:59.5066510Z;1148.41;1221.0;1140.42;1212.32;116189.51510701;72308;
2021-01-14-16:00;2021-01-15-00:00;2021-01-14T16:00:00.1601290Z;2021-01-14T23:59:59.5930670Z;1212.71;1246.99;1158.0;1231.32;194014.60789752;98053;
2021-01-15-00:00;2021-01-15-08:00;2021-01-15T00:00:00.0028150Z;2021-01-15T07:59:59.9946780Z;1231.59;1255.59;1174.06;1239.39;188540.24803206;88982;
2021-01-15-08:00;2021-01-15-16:00;2021-01-15T08:00:00.0672720Z;2021-01-15T15:59:59.9615340Z;1239.45;1246.94;1123.24;1138.72;142244.73579195;84955;
2021-01-15-16:00;2021-01-16-00:00;2021-01-15T16:00:00.0275510Z;2021-01-15T23:59:59.8982470Z;1139.01;1175.0;1065.0;1168.1;248567.05114964;127566;
2021-01-16-00:00;2021-01-16-08:00;2021-01-16T00:00:00.1068280Z;2021-01-16T07:59:59.9975390Z;1169.04;1198.0;1152.3;1183.54;100724.38401397;60005;
2021-01-16-08:00;2021-01-16-16:00;2021-01-16T08:00:00.2282250Z;2021-01-16T15:59:59.8663430Z;1183.77;1278.86;1178.04;1276.46;123401.6360141;62843;
2021-01-16-16:00;2021-01-17-00:00;2021-01-16T16:00:00.1373740Z;2021-01-16T23:59:59.8078910Z;1276.45;1294.0;1200.04;1227.14;198360.14796643;95377;
2021-01-17-00:00;2021-01-17-08:00;2021-01-17T00:00:00.1764910Z;2021-01-17T07:59:59.2375110Z;1227.76;1258.74;1169.01;1183.06;107194.74731773;60116;
2021-01-17-08:00;2021-01-17-16:00;2021-01-17T08:00:00.1433970Z;2021-01-17T15:59:59.0611420Z;1183.21;1246.5;1165.78;1241.55;81107.76929994;47622;
2021-01-17-16:00;2021-01-18-00:00;2021-01-17T16:00:00.2043820Z;2021-01-17T23:59:59.6446560Z;1241.33;1268.83;1210.55;1232.99;106895.3645907;63850;
